ID	XCOORD	YCOORD	AREA	TAZID	BLOCKID
27442	1727567.04289000000	655584.46545500000	102033.71890200000	3799740	470370168004005
27443	1727069.17015000000	655891.16489200000	599894.94005300000	3799740	470370168004006
27444	1727218.76693000000	656644.01886300000	344581.51054900000	3799740	470370168004002
27445	1727685.40435000000	656775.30310100000	272280.96415700000	3799740	470370168004001
27446	1733001.59652000000	659350.99103100000	1069307.67671000000	3799684	470370164001014
27447	1733583.32899000000	659446.88796200000	181273.34645000000	3799684	470370164001015
27448	1733765.02413000000	659424.91033500000	165614.89080800000	3799684	470370164001016
27449	1732430.24525000000	659280.32898300000	579718.37035600000	3799684	470370164001023
27450	1733946.52974000000	659372.39403200000	188617.67569100000	3799687	470370164001021
27451	1734141.42078000000	659348.18431400000	188206.80266200000	3799687	470370164001020
27452	1734461.17457000000	661351.18040100000	111129.20285800000	3799688	470370164001000
27453	1734132.23445000000	660465.44185300000	234168.36933800000	3799688	470370164001018
27454	1734277.35894000000	661376.96584300000	111003.77282100000	3799688	470370164001001
27455	1734317.82617000000	660442.91437500000	230605.92047500000	3799688	470370164001019
27456	1735120.35783000000	662324.36195900000	98724.71745620000	3799679	470370163001004
27457	1734798.33911000000	662246.78992500000	101638.36559000000	3799679	470370163001010
27458	1735070.84626000000	662670.08132800000	264390.67081800000	3799679	470370163001003
27459	1734722.32516000000	661763.40510400000	100593.59698300000	3799679	470370163001009
27460	1736452.15556000000	661523.47670600000	128429.38200300000	3799679	470370163001008
27461	1736008.10830000000	662088.46547400000	261036.16701600000	3799679	470370163001002
27462	1735079.17748000000	662083.23150200000	97547.86718550000	3799679	470370163001007
27463	1735514.33867000000	662138.41408700000	548812.63068400000	3799679	470370163001005
27464	1735980.09818000000	661463.38572400000	167801.01829900000	3799679	470370163001012
27465	1736664.34267000000	662407.76035100000	53638.98675790000	3799679	470370163001000
27466	1735604.11937000000	662010.39996000000	53516.68913960000	3799679	470370163001006
27467	1735225.35738000000	661570.41782700000	216202.44626900000	3799679	470370163001011
27468	1736509.20206000000	662128.73420100000	754383.31234300000	3799679	470370163001001
27469	1736915.21470000000	660556.99718700000	491368.43767400000	3799667	470370162001014
27470	1737796.16067000000	660843.41337600000	99626.56130510000	3799667	470370162001020
27471	1737208.25882000000	659964.58724800000	2224643.31519000000	3799667	470370162001019
27472	1737305.56145000000	660908.62929300000	43412.35064720000	3799667	470370162001015
27473	1737051.40110000000	660334.76748300000	86224.79371010000	3799667	470370162001018
27474	1736932.18006000000	660772.77516500000	127110.83099500000	3799667	470370162001016
27475	1737834.62493000000	660991.42027900000	114631.20954700000	3799667	470370162001013
27476	1738235.69092000000	659338.93144900000	158680.45645400000	3799664	470370162001024
27477	1738376.00148000000	660124.42670000000	161265.22653400000	3799664	470370162001022
27478	1738165.56221000000	660422.12806300000	194571.94241300000	3799664	470370162001012
27479	1738262.73825000000	659661.67507000000	234875.85502000000	3799664	470370162001021
27480	1738397.05126000000	660910.60633900000	32423.64987590000	3799664	470370162001011
27481	1738388.98675000000	660611.76263000000	95251.42608730000	3799664	470370162001010
27482	1740290.79492000000	658374.46791100000	202126.85625800000	3799655	470370161001043
27483	1739358.33399000000	658817.01403300000	161397.58601900000	3799655	470370161001045
27484	1741035.90815000000	658732.09641900000	247238.72964100000	3799655	470370161001028
27485	1740877.86824000000	658201.14840000000	139796.33396400000	3799655	470370161001052
27486	1739818.08617000000	658846.92649900000	815824.64942400000	3799655	470370161001044
27487	1740730.24636000000	659116.44751900000	35127.69136170000	3799655	470370161001026
27488	1740417.84553000000	658867.07453000000	235822.64704100000	3799655	470370161001010
27489	1741246.03639000000	659044.06617600000	26431.47840430000	3799655	470370161001029
27490	1741001.01546000000	659078.65618800000	62547.85282910000	3799655	470370161001025
27491	1740690.32484000000	658779.85367200000	99341.55789740000	3799655	470370161001027
27492	1740901.01793000000	658399.76712200000	142303.99927500000	3799655	470370161001042
27493	1737380.98934000000	668879.62617400000	74246.26854240000	3791224	470370195004018
27494	1737692.35158000000	668421.90436300000	322169.90577400000	3791224	470370195004017
27495	1738148.09364000000	668324.46489000000	75597.75856770000	3791224	470370195004015
27496	1737687.61075000000	667530.32076600000	131563.01319700000	3791211	470370195003017
27497	1737565.45099000000	667774.42164600000	94008.51999340000	3791211	470370195003018
27498	1737815.66792000000	668688.57194500000	25156.62574590000	3791227	470370195004048
27499	1738050.82146000000	668716.46702900000	207933.05687300000	3791227	470370195004049
27500	1738153.36572000000	668426.51463000000	16926.07074690000	3791227	470370195004050
27501	1738296.89847000000	668147.82986100000	92599.81456560000	3791229	470370195004021
27502	1738526.73743000000	667902.41480100000	176218.26837200000	3791229	470370195004022
27503	1738053.64638000000	667720.97358500000	129075.23534600000	3791229	470370195004036
27504	1737928.22502000000	667961.14063000000	92470.59803100000	3791229	470370195004037
27505	1731682.66836000000	666982.64062400000	226542.45893600000	3799413	470370144002001
27506	1732684.69326000000	665494.84415500000	75136.59729190000	3799413	470370144002031
27507	1731711.87306000000	667276.40071800000	31598.55471940000	3799413	470370144002000
27508	1731993.61745000000	666073.32533600000	69718.65569310000	3799413	470370144002009
27509	1732197.72998000000	665890.28182100000	59762.05292770000	3799413	470370144002011
27510	1732037.06156000000	665804.12135000000	58008.73740730000	3799413	470370144002012
27511	1732203.23684000000	665509.12824500000	65098.14206640000	3799413	470370144002028
27512	1732362.96395000000	665594.10118900000	63357.87726600000	3799413	470370144002029
27513	1732360.22046000000	666082.79002100000	148906.44959300000	3799413	470370144002010
27514	1731928.46233000000	666530.38532800000	421162.93549700000	3799413	470370144002007
27515	1732552.85122000000	665730.06388900000	80515.56180880000	3799413	470370144002030
27516	1732417.61675000000	665322.61526100000	61514.52431540000	3799413	470370144002054
27517	1731663.94338000000	666371.15042500000	14579.67437980000	3799413	470370144002008
27518	1731502.54336000000	667322.83527700000	151112.86376700000	3799393	470370142002025
27519	1732062.10865000000	667650.75947100000	135179.68035900000	3799393	470370142002026
27520	1731387.50167000000	666996.05311000000	3047.46271186000	3799393	470370142002027
27521	1731257.94899000000	667155.81915800000	33427.85591700000	3799393	470370142002024
27522	1731559.46389000000	668567.31412700000	227087.73081200000	3799394	470370142002014
27523	1730819.19207000000	669133.83683700000	418745.40199900000	3799394	470370142002000
27524	1731754.04376000000	668039.22445400000	113239.59887900000	3799394	470370142002015
27525	1731390.26626000000	668883.96158300000	228843.68763700000	3799394	470370142002013
27526	1731614.50220000000	667965.79621400000	124795.90817000000	3799394	470370142002016
27527	1731259.03299000000	667778.27192700000	482192.90577600000	3799394	470370142002017
27528	1730968.81325000000	668447.50857000000	371995.85993300000	3799394	470370142002012
27529	1732754.02220000000	665114.68835400000	266229.08683700000	3799414	470370144002055
27530	1732934.59477000000	664821.70096000000	111846.49132100000	3799414	470370144002061
27531	1733039.11351000000	664648.38951000000	110974.00197200000	3799414	470370144002062
27532	1730309.85063000000	667028.32567600000	158592.14946800000	3799396	470370142002028
27533	1730297.24849000000	667905.08385900000	426880.90044200000	3799396	470370142002011
27534	1729909.89929000000	667457.17605400000	68138.46149280000	3799396	470370142002019
27535	1730259.37279000000	667217.86127800000	165518.23226800000	3799396	470370142002020
27536	1730969.92988000000	667339.75146000000	46109.41962010000	3799396	470370142002022
27537	1729809.08075000000	667046.60456800000	57379.54946160000	3799396	470370142002029
27538	1730789.99483000000	667212.65718900000	70744.52692050000	3799396	470370142002021
27539	1730488.91252000000	667546.22447100000	372712.74887000000	3799396	470370142002018
27540	1729696.39596000000	667666.72691500000	121017.50463200000	3799396	470370142002010
27541	1729221.47584000000	667623.55461200000	488690.56479100000	3799397	470370143001019
27542	1727719.45618000000	667418.75642500000	578280.45296500000	3799397	470370143001005
27543	1728898.30909000000	668461.92177000000	147660.83217000000	3799397	470370143001012
27544	1729099.46420000000	668515.06107000000	17532.01283180000	3799397	470370143001013
27545	1728429.87531000000	668010.13546100000	109445.95470400000	3799397	470370143001017
27546	1728478.48471000000	667677.24451200000	106619.74143200000	3799397	470370143001022
27547	1728454.72419000000	667842.63141700000	109927.29090000000	3799397	470370143001018
27548	1727833.70107000000	667926.78070700000	95754.82944890000	3799397	470370143001006
27549	1728357.17104000000	668510.07776300000	115521.38324000000	3799397	470370143001008
27550	1728500.79150000000	667507.36097900000	113870.69002700000	3799397	470370143001021
27551	1727788.45247000000	668262.91456800000	84665.58098470000	3799397	470370143001010
27552	1726507.25107000000	666914.05812300000	24674.56568100000	3799397	470370143001011
27553	1728469.10401000000	669110.47399500000	46152.38740010000	3799397	470370143001000
27554	1727819.76296000000	668427.43484100000	73452.21957450000	3799397	470370143001004
27555	1728387.98538000000	668347.90600300000	102557.51834900000	3799397	470370143001016
27556	1728387.98963000000	668811.70968100000	985024.31300700000	3799397	470370143001002
27557	1729258.24267000000	667247.62448200000	144417.03291400000	3799397	470370143001023
27558	1728516.05189000000	667332.78581200000	111150.99189300000	3799397	470370143001020
27559	1727314.78692000000	667683.55812000000	88065.02280010000	3799397	470370143001007
27560	1728031.06646000000	668859.06037800000	61559.19973990000	3799397	470370143001001
27561	1727337.25866000000	667521.81527800000	92002.93815170000	3799397	470370143001009
27562	1729063.54877000000	668103.65875600000	243104.91944500000	3799397	470370143001014
27563	1728405.81373000000	668181.37657500000	116197.94455400000	3799397	470370143001015
27564	1727812.31592000000	668099.48403200000	97334.12286810000	3799397	470370143001003
27565	1736447.29186000000	664241.74607400000	82548.29185150000	3791207	470370195002050
27566	1736615.29558000000	663883.24747600000	78465.06441020000	3791207	470370195002060
27567	1736316.17778000000	664524.02150400000	184115.78452000000	3791207	470370195002041
27568	1736527.17463000000	664061.88367300000	73074.23572510000	3791207	470370195002051
27569	1736706.63086000000	663697.71778100000	77111.37418610000	3791207	470370195002061
27570	1736894.06089000000	663214.43418500000	122826.33486200000	3791207	470370195002063
27571	1736801.07730000000	663515.41808200000	77191.01658200000	3791207	470370195002062
27572	1736148.45928000000	663238.03296400000	94796.04107490000	3791206	470370195002058
27573	1736749.49469000000	662513.84372100000	89669.11688470000	3791206	470370195002122
27574	1736684.16783000000	662846.75923300000	210108.26620800000	3791206	470370195002065
27575	1736352.48956000000	663425.24178900000	364637.11600800000	3791206	470370195002059
27576	1736656.56766000000	663202.40653100000	35648.80692820000	3791206	470370195002064
27577	1736118.92838000000	663132.03565800000	63726.13084410000	3791203	470370195002057
27578	1734368.68044000000	661973.04313500000	113128.86124400000	3791203	470370195002093
27579	1734650.44707000000	662583.22018800000	125300.29926200000	3791203	470370195002091
27580	1734751.37049000000	662993.02721000000	10771.94068790000	3791203	470370195002067
27581	1736014.36002000000	663166.99390400000	84417.09616390000	3791203	470370195002056
27582	1734466.71621000000	662610.07501700000	131264.40558800000	3791203	470370195002089
27583	1735358.46622000000	662974.24206400000	43754.25046880000	3791203	470370195002136
27584	1734552.49422000000	661946.94092400000	110035.46744400000	3791203	470370195002092
27585	1735844.09384000000	662953.32279900000	236368.89170800000	3791203	470370195002137
27586	1734817.21620000000	662978.45955500000	12620.09817520000	3791203	470370195002066
27587	1734607.14591000000	662973.41611400000	14164.01743250000	3791203	470370195002090
27588	1735398.15820000000	663152.93425200000	276652.88872800000	3791203	470370195002055
