hhno pno day beghom endhom hbtours wbtours uwtours wktours sctours estours pbtours shtours mltours sotours retours metours wkstops scstops esstops pbstops shstops mlstops sostops restops mestops wkathome pdexpfac
6131877 1 1 1 1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 2 0 0 0 2 0 -1 36.310471
6131887 1 1 1 1 3 0 0 0 0 0 0 2 0 0 1 0 0 0 0 0 0 0 0 0 0 -1 25.036661
6131909 1 1 1 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 41.793933
6132004 1 1 1 1 2 0 1 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 -1 151.749514
6132004 2 1 1 1 2 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 1 0 0 0 0 -1 151.749514
6132007 1 1 1 1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 -1 25.036661
6132070 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 131.867175
6132070 2 1 1 1 1 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 -1 131.867175
6132070 3 1 1 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 131.867175
6132070 4 1 1 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 131.867175
6132076 1 1 1 1 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 48.015299
6132076 2 1 1 1 2 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 48.015299
6132103 1 1 1 1 2 0 1 1 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 -1 33.485045
6132163 1 1 1 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 54.448551
6132163 2 1 1 1 2 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 54.448551
6132163 3 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 54.448551
6132163 4 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 54.448551
6132272 1 1 1 1 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 420.181802
6132272 2 1 1 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 420.181802
6132289 1 1 1 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 -1 48.314826
6132318 1 1 1 1 1 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 -1 25.036661
6132334 1 1 1 1 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 1 0 0 0 0 -1 25.036661
6132350 1 1 1 1 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 44.906579
6132350 2 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 44.906579
6132350 3 1 1 1 2 0 1 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 -1 44.906579
6132357 1 1 1 1 2 0 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 -1 93.23201
6132357 2 1 1 1 2 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 1 0 0 0 -1 93.23201
6132357 3 1 1 1 2 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 -1 93.23201
6132357 4 1 1 1 2 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 -1 93.23201
6132357 5 1 1 1 2 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 -1 93.23201
6132360 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 33.422311
6132360 2 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 33.422311
6132373 1 1 1 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 318.089004
6132500 1 1 1 1 2 0 0 0 0 0 2 0 0 0 0 0 0 0 0 1 1 0 1 0 0 -1 178.729634
6132545 1 1 1 1 2 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 1 0 0 0 0 -1 284.405658
6132545 2 1 1 1 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 -1 284.405658
6132556 1 1 1 1 2 0 0 1 0 1 0 0 0 0 0 0 0 0 1 2 0 0 0 0 0 -1 49.968956
6132556 2 1 1 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 49.968956
6132556 3 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 49.968956
6132612 1 1 1 1 1 0 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 -1 49.83204
6132612 2 1 1 1 2 0 2 2 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 -1 49.83204
6132612 3 1 1 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 -1 49.83204
6132612 4 1 1 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 -1 49.83204
6132646 1 1 1 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 48.015299
6132646 2 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 48.015299
6132651 1 1 1 1 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 -1 37.361886
6132682 1 1 1 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 152.032385
6132682 2 1 1 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 152.032385
6132702 1 1 1 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 2 1 0 0 0 0 -1 36.310471
6132744 1 1 1 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 53.9043
6132744 2 1 1 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 53.9043
6132744 3 1 1 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 53.9043
6132750 1 1 1 1 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 83.671355
6132750 2 1 1 1 2 0 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 83.671355
6132750 3 1 1 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 83.671355
6132750 4 1 1 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 83.671355
6132796 1 1 1 1 2 0 1 1 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 -1 118.319379
6132846 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 64.380723
6132856 1 1 1 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 21.917044
6132856 2 1 1 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 -1 21.917044
6132871 1 1 1 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 66.206165
6132871 2 1 1 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 -1 66.206165
6132871 3 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 66.206165
6132871 4 1 1 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 66.206165
6132884 1 1 1 1 2 0 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 33.485045
6132930 1 1 1 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 162.805223
6132930 2 1 1 1 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 162.805223
6132930 3 1 1 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 162.805223
6132930 4 1 1 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 162.805223
6132935 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 34.050388
6133024 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 21.137344
6133059 1 1 1 1 2 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 2 1 0 0 0 -1 74.566239
6133059 2 1 1 1 2 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 2 1 0 0 0 -1 74.566239
6133200 1 1 1 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 -1 55.303238
6133200 2 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 55.303238
6133200 3 1 1 1 2 0 1 1 0 1 0 0 0 0 0 0 0 0 3 1 1 1 0 0 0 -1 55.303238
6133200 4 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 55.303238
6133212 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 35.398008
6133216 1 1 1 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 -1 38.463302
6133216 2 1 1 1 3 0 0 0 0 0 0 0 1 0 2 0 0 0 0 0 0 1 0 0 0 -1 38.463302
6133216 3 1 1 1 3 0 0 0 0 0 0 0 1 0 2 0 0 0 0 0 0 1 0 0 0 -1 38.463302
6133233 1 1 1 1 2 0 0 0 0 1 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 -1 48.823059
6133233 2 1 1 1 2 0 1 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 -1 48.823059
6133233 3 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 48.823059
6133233 4 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 48.823059
6133286 1 1 1 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 28.166385
6133286 2 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 28.166385
6133307 1 1 1 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 -1 33.485045
6133424 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 25.036661
6133428 1 1 1 1 2 0 1 1 0 0 0 0 0 1 0 0 0 0 0 1 1 0 0 0 0 -1 40.752751
6133428 2 1 1 1 2 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 -1 40.752751
6133512 1 1 1 1 2 0 0 0 0 0 2 0 0 0 0 0 0 0 0 2 0 0 0 0 0 -1 69.076918
6133512 2 1 1 1 2 0 0 0 0 0 1 0 0 0 0 1 0 0 0 2 0 0 0 0 0 -1 69.076918
6133517 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 49.968956
6133517 2 1 1 1 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 49.968956
6133517 3 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 49.968956
6133529 1 1 1 1 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 -1 387.128097
6133529 2 1 1 1 2 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 -1 387.128097
6133567 1 1 1 1 3 0 0 0 0 0 0 1 1 0 0 1 0 0 0 0 1 1 0 0 0 -1 47.844572
6133567 2 1 1 1 3 0 0 0 0 0 0 1 1 0 0 1 0 0 0 0 1 1 0 0 0 -1 47.844572
6133572 1 1 1 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 2 1 1 0 0 0 0 -1 159.768622
6133572 2 1 1 1 2 0 2 2 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 -1 159.768622
6133572 3 1 1 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 -1 159.768622
6133572 4 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 159.768622
6133702 1 1 1 1 3 0 0 2 0 0 1 0 0 0 0 0 1 0 0 1 2 0 0 0 0 -1 27.781438
6133702 2 1 1 1 2 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 2 0 0 0 0 -1 27.781438
6133706 1 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 28.166385
6133706 2 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 28.166385
6133710 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 28.269941
6133785 1 1 1 1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 1 1 -1 294.801634
6133785 2 1 1 1 2 1 1 1 0 0 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 -1 294.801634
6133799 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 41.793933
6133895 1 1 1 1 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 2 0 0 0 0 0 -1 38.996259
6133895 2 1 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 2 0 0 0 0 0 -1 38.996259
6133895 3 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 38.996259
6133958 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 1 -1 83.043818
6133960 1 1 1 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 -1 33.485045
6133986 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 25.036661
6134041 1 1 1 1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 1 0 1 0 0 -1 48.270624
6134041 2 1 1 1 2 0 0 0 2 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 -1 48.270624
6134046 1 1 1 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 -1 49.71534
6134046 2 1 1 1 3 0 0 0 1 0 0 1 0 0 1 0 0 0 0 4 0 0 0 0 0 -1 49.71534
6134046 3 1 1 1 3 0 0 0 1 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 -1 49.71534
6134046 4 1 1 1 3 0 0 0 1 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 -1 49.71534
6134080 1 1 1 1 3 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 1 1 0 1 2 -1 74.024993
6134080 2 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 74.024993
6134080 3 1 1 1 2 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 -1 74.024993
6134080 4 1 1 1 2 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 -1 74.024993
6134080 5 1 1 1 2 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 -1 74.024993
6134102 1 1 1 1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 229.194674
6134102 2 1 1 1 1 0 0 1 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 1 0 -1 229.194674
6134102 3 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 229.194674
6134189 1 1 1 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 183.24506
6134196 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 51.434422
6134207 1 1 1 1 3 0 0 0 0 3 0 0 0 0 0 0 0 0 0 5 0 1 1 0 1 -1 46.27307
6134207 2 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 46.27307
6134207 3 1 1 1 3 0 0 1 0 0 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 -1 46.27307
6134291 1 1 1 1 2 0 0 1 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 -1 406.326123
6134291 2 1 1 1 2 0 0 1 0 0 0 0 1 0 0 0 0 0 2 1 0 0 0 0 0 -1 406.326123
6134291 3 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 406.326123
6134361 1 1 1 1 2 1 1 1 0 0 0 0 0 0 1 0 0 0 2 1 0 1 0 0 0 -1 72.093499
6134361 2 1 1 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 -1 72.093499
6134361 3 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 72.093499
6134466 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 35.398008
6134479 1 1 1 1 2 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 -1 433.499293
6134479 2 1 1 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 433.499293
6134479 3 1 1 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 433.499293
6134479 4 1 1 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 433.499293
6134494 1 1 1 1 2 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 -1 21.917044
6134494 2 1 1 1 2 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 -1 21.917044
6134500 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 105.772175
6134531 1 1 1 1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 40.195788
6134531 2 1 1 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 40.195788
6134550 1 1 1 1 2 0 1 1 0 0 0 0 0 0 1 0 0 0 2 0 0 0 0 0 1 -1 370.442419
6134550 2 1 1 1 2 0 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 370.442419
6134550 3 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 370.442419
6134594 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 -1 54.563678
6134594 2 1 1 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 -1 54.563678
6134594 3 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 54.563678
6134600 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 -1 514.588522
6134600 2 1 1 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0 1 2 0 0 0 0 0 -1 514.588522
6134600 3 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 514.588522
6134636 1 1 1 1 3 0 1 1 0 0 2 0 0 0 0 0 0 0 1 1 1 0 0 0 0 -1 122.949339
6134636 2 1 1 1 2 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 1 0 -1 122.949339
6134636 3 1 1 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 122.949339
6134636 4 1 1 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 -1 122.949339
6134787 1 1 1 1 2 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 -1 48.823059
6134787 2 1 1 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 48.823059
6134787 3 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 48.823059
6134787 4 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 48.823059
6134850 1 1 1 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 44.267906
6134850 2 1 1 1 2 0 1 1 0 0 0 1 0 0 0 0 0 0 2 0 0 0 0 0 0 -1 44.267906
6134850 3 1 1 1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 44.267906
6134960 1 1 1 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 -1 21.917044
6134960 2 1 1 1 2 0 1 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 -1 21.917044
6134983 1 1 1 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 183.24506
6134984 1 1 1 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 42.645539
6134985 1 1 1 1 2 0 1 1 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 -1 133.263231
6134985 2 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 133.263231
6134985 3 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 133.263231
6135011 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 113.558077
6135011 2 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 113.558077
6135021 1 1 1 1 2 0 0 1 0 0 1 0 0 0 0 0 0 0 0 5 0 0 0 0 0 -1 33.485045
6135027 1 1 1 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 -1 38.996259
6135027 2 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 38.996259
6135027 3 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 38.996259
6135061 1 1 1 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 90.381558
6135061 2 1 1 1 2 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 90.381558
6135113 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 37.361886
6135161 1 1 1 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 -1 475.388606
6135161 2 1 1 1 4 0 0 0 0 3 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 -1 475.388606
6135161 3 1 1 1 2 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 475.388606
6135161 4 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 475.388606
6135185 1 1 1 1 3 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 1 1 1 0 0 -1 111.213837
6135185 2 1 1 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 -1 111.213837
6135224 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 -1 169.691591
6135230 1 1 1 1 3 0 0 0 0 0 2 0 0 0 0 1 0 0 0 0 2 0 0 0 0 -1 25.036661
6135234 1 1 1 1 2 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 -1 36.091791
6135234 2 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 36.091791
6135269 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 -1 83.671355
6135269 2 1 1 1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 83.671355
6135269 3 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 83.671355
6135269 4 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 83.671355
6135320 1 1 1 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 196.146961
6135320 2 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 196.146961
6135320 3 1 1 1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 196.146961
6135329 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 97.016045
6135387 1 1 1 1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 -1 38.178395
6135387 2 1 1 1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 -1 38.178395
6135393 1 1 1 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 -1 33.485045
6135421 1 1 1 1 2 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 63.047275
6135421 2 1 1 1 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 63.047275
6135421 3 1 1 1 2 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 -1 63.047275
6135421 4 1 1 1 2 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 63.047275
6135470 1 1 1 1 2 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 2 0 -1 137.011743
6135472 1 1 1 1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 28.392781
6135472 2 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 28.392781
6135477 1 1 1 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 33.485045
6135523 1 1 1 1 3 0 0 1 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 -1 154.138983
6135523 2 1 1 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 154.138983
6135586 1 1 1 1 2 0 0 0 0 0 0 2 0 0 0 0 0 0 0 1 2 0 0 0 0 -1 21.137344
6135605 1 1 1 1 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 1 0 0 0 -1 169.270761
6135634 1 1 1 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 318.089004
6135667 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 33.485045
