hhno hhsize hhvehs hhwkrs hhftw hhptw hhret hhoad hhuni hhhsc hh515 hhcu5 hhincome hownrent hrestype hhparcel hhtaz hhxco hhyco hhexpfac adjfac orig_hhexpfac
6135269 4 1 1 1 0 0 1 0 0 1 1 -1 9 1 23916 467 -86.76176 36.20461 58.05751 0.6938755 83.67136
6135320 3 3 1 1 0 0 1 1 0 0 0 40000 1 1 21104 1759 -86.59079 35.98391 274.4783 1.39935 196.147
6135329 1 0 0 0 0 1 0 0 0 0 0 5000 1 1 8150 1472 -86.67667 36.58445 103.9201 1.071164 97.01605
6135387 2 2 0 0 0 2 0 0 0 0 0 40000 1 1 31792 1913 -86.37899 35.86214 41.47703 1.086401 38.1784
6135393 1 1 1 1 0 0 0 0 0 0 0 27500 1 1 27853 53 -86.7077 36.08567 29.83733 0.8910644 33.48504
6135421 4 1 0 0 0 0 2 0 0 2 0 15000 2 1 29084 1544 -86.89386 36.50205 59.17217 0.9385366 63.04727
6135470 1 1 0 0 0 1 0 0 0 0 0 67500 1 2 23516 823 -86.61293 36.17815 118.1479 0.8623195 137.0117
6135472 2 3 1 0 1 0 1 0 0 0 0 40000 1 1 7049 2102 -86.6635 36.45869 25.41313 0.895056 28.39278
6135477 1 1 1 1 0 0 0 0 0 0 0 55000 1 1 5941 582 -86.88215 36.15485 28.87481 0.8623195 33.48504
6135523 2 2 2 2 0 0 0 0 0 0 0 -1 1 1 26835 605 -86.83915 36.1473 56.79777 0.3684841 154.139
6135586 1 2 0 0 0 1 0 0 0 0 0 40000 1 1 23626 803 -86.63044 36.08223 18.83474 0.8910644 21.13734
6135605 1 1 0 0 0 1 0 0 0 0 0 27500 1 1 15744 1290 -86.90668 35.69407 135.4033 0.7999214 169.2708
6135634 1 1 1 1 0 0 0 0 0 0 0 40000 2 3 21326 107 -86.71269 36.02567 283.4378 0.8910644 318.089
6135667 1 1 1 1 0 0 0 0 0 0 0 22500 2 3 23659 776 -86.63305 36.08991 29.83733 0.8910644 33.48504
6135723 2 2 0 0 0 2 0 0 0 0 0 15000 1 1 11706 1433 -87.20752 35.53846 144.2811 1.142888 126.2425
6135728 1 1 1 1 0 0 0 0 0 0 0 67500 1 1 25217 737 -86.59943 36.20869 158.0158 0.8623195 183.2451
6135764 1 1 1 1 0 0 0 0 0 0 0 40000 1 1 27850 53 -86.70925 36.08503 29.83733 0.8910644 33.48504
6135770 2 2 2 1 1 0 0 0 0 0 0 22500 2 3 26261 1976 -86.37131 35.8272 36.38467 1.086401 33.49102
6135808 1 2 0 0 0 1 0 0 0 0 0 22500 1 1 18111 2441 -87.13052 36.00205 348.5205 0.9431901 369.5125
6135809 4 2 1 0 1 1 2 0 0 0 0 -1 1 1 15867 2599 -86.8891 35.75957 54.06051 0.1212304 445.9321
6135827 1 0 0 0 0 0 1 0 0 0 0 -1 2 3 27217 947 -86.78847 36.13614 46.2232 1.84622 25.03666
6135869 1 0 0 0 0 0 1 0 0 0 0 5000 1 1 23282 693 -86.67291 36.16055 252.9539 1.84622 137.0117
6135930 2 2 0 0 0 2 0 0 0 0 0 87500 1 1 24013 546 -86.81626 36.22217 32.60442 1.070025 30.4707
6135963 4 3 1 1 0 0 1 0 0 1 1 67500 2 1 5370 444 -86.72155 36.23067 493.807 0.6708951 736.042
6135989 4 2 2 1 1 0 0 0 0 1 1 -1 1 1 21639 1034 -86.78369 36.119 33.87713 0.6938755 48.82306
6136019 1 1 1 1 0 0 0 0 0 0 0 55000 1 1 25979 1835 -86.41737 35.79307 117.4114 0.9923262 118.3194
6136057 6 3 2 2 0 0 0 0 1 3 0 87500 1 1 30625 1728 -86.2623 35.75904 288.3346 1.400209 205.9225
6136133 4 4 2 2 0 0 0 0 0 1 1 125000 1 1 6947 1594 -86.79591 36.43454 238.0418 1.214328 196.0276
6136162 1 1 0 0 0 0 1 0 0 0 0 5000 2 3 31012 1892 -86.37476 35.87546 69.91806 1.871374 37.36189
6136227 2 2 0 0 0 0 2 0 0 0 0 40000 1 1 30867 1904 -86.35611 35.85176 41.47703 1.086401 38.1784
6136230 4 3 2 2 0 0 0 0 0 1 1 125000 1 1 8377 2632 -86.38576 36.20148 433.0252 1.05647 409.8792
6136246 1 0 1 1 0 0 0 0 0 0 0 5000 2 3 31136 1903 -86.36122 35.85648 78.21208 1.871374 41.79393
6136292 1 1 0 0 0 1 0 0 0 0 0 15000 1 1 30235 1746 -86.39712 35.75008 93.012 0.8793617 105.7722
6136315 3 4 2 1 1 1 0 0 0 0 0 -1 1 1 7848 2157 -86.45465 36.40231 8.500921 0.3073724 27.65675
6136330 2 2 0 0 0 2 0 0 0 0 0 40000 1 3 5945 581 -86.88716 36.15584 206.9027 1.240802 166.7492
6136340 2 3 2 2 0 0 0 0 0 0 0 87500 1 1 20457 1740 -86.46545 35.71086 308.3762 1.354481 227.6712
6136352 1 1 1 1 0 0 0 0 0 0 0 40000 2 3 9855 1138 -86.85792 36.14292 29.83733 0.8910644 33.48504
6136359 2 2 0 0 0 2 0 0 0 0 0 40000 1 1 11026 1556 -86.86676 36.47062 37.74715 1.149678 32.8328
6136366 2 2 1 1 0 0 1 0 0 0 0 22500 2 2 9702 394 -86.7198 36.283 480.3492 1.240802 387.1281
6136434 1 1 1 1 0 0 0 0 0 0 0 27500 1 1 1094 2229 -86.61732 36.26416 42.64608 0.8826707 48.31483
6136460 1 0 0 0 0 1 0 0 0 0 0 15000 1 4 11920 1414 -87.24595 35.49957 51.10518 0.7999214 63.88775
6136472 3 2 2 2 0 0 0 0 0 1 0 87500 1 1 30397 1743 -86.38054 35.74662 326.5806 0.8575299 380.8388
6136495 2 2 2 2 0 0 0 0 0 0 0 125000 2 1 22664 982 -86.81618 36.1438 30.13874 1.070025 28.16638
6136523 1 3 0 0 0 1 0 0 0 0 0 87500 1 1 13564 1374 -87.03971 35.6166 27.60776 0.9321484 29.61734
6136591 2 2 2 1 1 0 0 0 0 0 0 125000 1 1 31140 1903 -86.35511 35.85992 45.36294 1.354481 33.49102
6136600 2 4 2 1 1 0 0 0 0 0 0 15000 1 1 7091 2091 -86.63527 36.51724 18.94858 0.895056 21.17027
6136652 2 2 2 2 0 0 0 0 0 0 0 67500 1 1 855 2137 -86.41306 36.39404 40.8302 0.9078404 44.97508
6136682 1 1 1 1 0 0 0 0 0 0 0 40000 1 2 23447 244 -86.71869 36.15242 29.83733 0.8910644 33.48504
6136688 1 1 1 1 0 0 0 0 0 0 0 55000 1 1 21619 1673 -86.54366 35.9678 117.4114 0.9923262 118.3194
6136702 3 2 2 1 0 0 0 0 1 1 0 125000 1 3 31022 1892 -86.36784 35.87333 47.31106 0.8575299 55.17132
6136756 2 2 1 1 0 0 1 0 0 0 0 125000 1 1 17438 2464 -86.91221 35.91811 37.15457 0.9630814 38.57885
6136850 3 5 2 1 1 0 0 0 0 1 0 87500 1 1 6335 1262 -86.79111 36.04477 245.9584 1.168514 210.4883
6136894 1 1 1 0 0 0 0 1 0 0 0 40000 1 1 10440 126 -86.74938 36.17384 29.83733 0.8910644 33.48504
6136935 1 1 0 0 0 1 0 0 0 0 0 27500 1 1 1135 2264 -86.61043 36.26991 33.20878 0.8826707 37.62306
6136958 1 1 1 1 0 0 0 0 0 0 0 40000 1 1 17736 2504 -86.84883 35.93511 78.32611 0.9431901 83.04382
6137020 2 3 1 1 0 0 1 0 0 0 0 -1 1 1 24110 408 -86.72071 36.26059 156.4687 0.3684841 424.6281
6137028 1 1 1 1 0 0 0 0 0 0 0 40000 1 3 21655 1033 -86.77783 36.12419 29.83733 0.8910644 33.48504
6137066 3 3 1 1 0 1 0 1 0 0 0 125000 1 1 6372 1260 -86.78093 36.0812 395.7473 1.168514 338.6758
6137092 3 1 1 0 1 1 0 0 1 0 0 27500 1 1 24311 57 -86.72388 36.09042 54.15668 1.172474 46.1901
6137153 4 2 1 1 0 0 1 1 0 1 0 40000 1 1 29574 1635 -86.5494 36.00272 85.17039 1.183494 71.9652
6137228 1 2 0 0 0 1 0 0 0 0 0 15000 1 1 2209 2026 -86.21766 36.60858 102.1096 0.8826707 115.6826
6137323 1 1 0 0 0 1 0 0 0 0 0 -1 1 1 30868 1904 -86.35835 35.85397 69.91806 1.871374 37.36189
6137434 1 1 1 1 0 0 0 0 0 0 0 40000 1 3 17807 2475 -86.89726 35.91162 78.32611 0.9431901 83.04382
6137495 1 0 0 0 0 1 0 0 0 0 0 5000 2 3 32539 2703 -86.33411 36.21342 65.4323 1.435621 45.57771
6137517 4 3 2 2 0 0 0 0 1 1 0 87500 1 1 19693 2510 -86.82802 35.9302 26.3715 0.9979403 26.42593
6137546 2 3 1 1 0 0 1 0 0 0 0 125000 1 1 831 2135 -86.32056 36.38914 260.1357 1.482758 175.4404
6137607 1 1 1 1 0 0 0 0 0 0 0 40000 1 3 31154 1891 -86.3728 35.87067 36.75198 0.8793617 41.79393
6137619 4 2 2 1 1 0 0 0 0 2 0 87500 1 1 20624 1784 -86.49379 35.78131 545.4683 1.400209 389.562
6137631 2 4 0 0 0 0 2 0 0 0 0 55000 1 1 5329 491 -86.71877 36.17468 36.14618 1.202697 30.05426
6137673 2 2 2 0 2 0 0 0 0 0 0 -1 1 1 26394 552 -86.84463 36.20461 10.37887 0.3684841 28.16638
6137688 3 1 1 1 0 0 0 0 0 2 0 55000 1 1 17140 2478 -86.88554 35.9675 131.3257 2.436276 53.9043
6137713 2 3 2 1 1 0 0 0 0 0 0 125000 1 1 3616 2778 -86.51266 36.11263 61.27631 1.246744 49.14909
6137775 3 3 2 2 0 0 0 1 0 0 0 125000 1 1 7427 2248 -86.63754 36.31479 42.50692 1.246935 34.08912
6137810 1 0 0 0 0 1 0 0 0 0 0 15000 2 3 30872 1907 -86.34908 35.86821 32.85461 0.8793617 37.36189
6137813 2 2 0 0 0 0 2 0 0 0 0 -1 1 1 262 2279 -86.52613 36.30968 121.083 0.4513867 268.2467
6137845 1 1 0 0 0 1 0 0 0 0 0 40000 1 1 30376 1829 -86.44197 35.83584 93.012 0.8793617 105.7722
6137890 5 2 2 2 0 0 0 0 1 2 0 87500 1 1 9959 1184 -87.03787 36.08551 144.4006 1.05544 136.8156
6137892 1 1 0 0 0 1 0 0 0 0 0 40000 3 3 22584 218 -86.77936 36.163 22.30928 0.8910644 25.03666
6137893 1 1 1 0 1 0 0 0 0 0 0 -1 1 1 22154 1098 -86.80336 36.11675 338.3108 1.84622 183.2451
6137906 4 2 1 1 0 0 1 0 0 2 0 40000 1 1 5556 345 -86.70292 36.26745 698.787 1.807643 386.5736
6137984 1 2 0 0 0 1 0 0 0 0 0 40000 1 1 14322 1368 -87.03715 35.61685 27.61687 0.7999214 34.52448
6137989 3 4 1 0 1 1 0 1 0 0 0 125000 1 1 30814 1908 -86.34619 35.84774 70.77599 0.8575299 82.53472
6138024 2 3 1 0 1 1 0 0 0 0 0 22500 1 1 24396 1058 -86.73329 36.11338 55.46427 1.240802 44.70035
6138036 4 3 2 2 0 0 0 0 0 0 2 40000 1 1 5897 281 -86.8405 36.24857 96.80363 1.807643 53.55241
6138060 1 0 0 0 0 1 0 0 0 0 0 22500 1 1 5973 591 -86.86157 36.15661 27.15136 0.8910644 30.4707
6138089 2 1 0 0 0 1 1 0 0 0 0 15000 1 1 5398 484 -86.70942 36.20714 245.0712 1.240802 197.5103
6138114 1 1 1 1 0 0 0 0 0 0 0 40000 2 3 22264 1007 -86.80196 36.12831 163.2832 0.8910644 183.2451
6138125 2 2 2 0 1 0 0 1 0 0 0 15000 2 1 28752 517 -86.75705 36.17825 34.9489 1.240802 28.16638
6138128 1 1 0 0 0 1 0 0 0 0 0 40000 1 1 19868 2525 -86.8428 35.91061 33.38705 0.9431901 35.39801
6138145 1 1 1 1 0 0 0 0 0 0 0 27500 1 1 5578 338 -86.71206 36.27542 283.4378 0.8910644 318.089
6138148 2 2 0 0 0 2 0 0 0 0 0 -1 1 1 31342 1883 -86.4067 35.87721 44.7089 0.4136506 108.0837
6138189 2 2 2 2 0 0 0 0 0 0 0 67500 1 1 7037 2099 -86.68067 36.42649 40.8302 0.9078404 44.97508
6138223 2 0 0 0 0 2 0 0 0 0 0 -1 1 1 22733 673 -86.81638 36.15672 13.29925 0.3684841 36.09179
6138230 3 3 2 2 0 0 0 0 0 0 1 125000 1 1 18815 2531 -86.83037 35.89766 30.71871 0.9212292 33.34535
6138294 1 2 1 1 0 0 0 0 0 0 0 55000 1 1 23276 755 -86.65941 36.15032 133.4057 0.8623195 154.7057
6138327 1 1 1 1 0 0 0 0 0 0 0 22500 1 1 9070 1627 -86.54505 36.01783 36.75198 0.8793617 41.79393
6138335 1 1 1 0 1 0 0 0 0 0 0 40000 1 1 14668 1347 -86.98041 35.62604 51.49952 0.7999214 64.38072
6138360 1 1 0 0 0 1 0 0 0 0 0 22500 1 1 11207 1540 -86.89044 36.49781 33.00286 0.9692359 34.05039
6138369 1 1 0 0 0 1 0 0 0 0 0 40000 1 1 9792 280 -86.8645 36.21473 22.30928 0.8910644 25.03666
6138378 1 1 1 1 0 0 0 0 0 0 0 67500 1 3 8516 741 -86.59067 36.20753 274.2943 0.8623195 318.089
6138402 2 2 2 1 0 0 0 1 0 0 0 175000 1 1 29268 1535 -86.88873 36.51203 38.61311 1.002575 38.51392
6138408 4 1 0 0 0 1 3 0 0 0 0 -1 2 1 6176 646 -86.81659 36.18274 43.40941 0.6938755 62.5608
6138420 2 2 1 1 0 0 0 1 0 0 0 15000 2 3 25559 1683 -86.49425 35.99625 46.39724 1.086401 42.7073
6138458 3 1 2 2 0 0 0 1 0 0 0 22500 2 1 30807 1905 -86.34306 35.86728 79.04722 1.39935 56.48852
6138495 1 1 0 0 0 1 0 0 0 0 0 15000 1 1 17266 2480 -86.89629 35.97439 21.73636 0.9431901 23.04558
6138502 2 1 2 2 0 0 0 0 0 0 0 40000 2 3 23432 241 -86.69475 36.14883 41.3961 1.240802 33.36239
6138505 2 0 0 0 0 0 1 0 0 0 1 5000 2 1 9536 150 -86.757 36.16773 13.29925 0.3684841 36.09179
6138537 2 1 1 1 0 0 0 0 0 1 0 27500 1 1 6743 1596 -86.6939 36.40893 312.743 1.149678 272.0265
6138563 1 0 0 0 0 0 1 0 0 0 0 5000 2 1 4886 163 -86.79533 36.17602 46.2232 1.84622 25.03666
6138613 3 6 2 2 0 0 1 0 0 0 0 87500 1 1 1619 1595 -86.75889 36.44904 104.7406 0.9611314 108.9763
6138667 3 3 2 1 1 0 0 0 1 0 0 -1 1 1 29141 1507 -86.97542 36.53339 69.72884 0.5591272 124.7102
6138706 3 2 1 1 0 0 1 0 0 0 1 22500 2 3 5727 1629 -86.57725 36.02378 98.44951 1.39935 70.35372
6138718 2 3 2 2 0 0 0 0 0 0 0 87500 1 1 16870 2462 -86.93349 35.88303 12.67679 0.9630814 13.16274
6138736 3 1 1 0 1 0 0 0 0 2 0 40000 2 3 23432 241 -86.69475 36.14883 78.35701 1.172474 66.83051
6138748 2 3 1 1 0 0 1 0 0 0 0 55000 1 1 3352 2667 -86.58734 36.23961 192.5586 1.199189 160.574
6138750 2 1 2 1 1 0 0 0 0 0 0 40000 1 1 24825 502 -86.75156 36.18368 41.3961 1.240802 33.36239
6138814 2 2 2 1 1 0 0 0 0 0 0 125000 2 2 21786 1031 -86.7792 36.12699 30.13874 1.070025 28.16638
6138876 2 3 2 1 1 0 0 0 0 0 0 -1 1 1 3430 764 -86.57739 36.14951 62.29961 0.3684841 169.07
6138901 2 2 1 1 0 0 0 1 0 0 0 22500 2 2 9459 543 -86.80293 36.22119 50.56608 1.240802 40.75275
6138940 1 1 1 1 0 0 0 0 0 0 0 55000 2 1 9830 590 -86.87079 36.15255 28.87481 0.8623195 33.48504
6138953 2 2 0 0 0 2 0 0 0 0 0 40000 1 1 29230 1529 -86.90555 36.50271 37.74715 1.149678 32.8328
6138999 1 1 1 1 0 0 0 0 0 0 0 40000 2 3 21538 92 -86.6857 36.04773 29.83733 0.8910644 33.48504
6139017 2 1 0 0 0 1 1 0 0 0 0 15000 2 1 9107 1638 -86.5715 36.00064 42.67805 1.086401 39.2839
6139031 2 0 1 0 0 0 1 1 0 0 0 -1 2 3 22775 977 -86.82059 36.14002 17.78696 0.3684841 48.27062
6139092 1 0 1 1 0 0 0 0 0 0 0 -1 2 3 23215 952 -86.79446 36.1453 61.82078 1.84622 33.48504
6139128 2 2 2 2 0 0 0 0 0 0 0 87500 1 1 17438 2464 -86.91168 35.91817 21.1079 0.9630814 21.91704
6139136 3 2 1 1 0 0 1 0 0 1 0 -1 1 1 1123 2233 -86.61424 36.27061 12.27696 0.3073724 39.94164
6139144 4 4 3 3 0 0 1 0 0 0 0 87500 2 1 24722 492 -86.72876 36.18645 63.94271 1.05544 60.58394
6139190 3 4 2 1 1 0 1 0 0 0 0 40000 1 1 25735 1634 -86.55124 36.01211 90.57106 1.39935 64.72365
6139210 3 3 2 2 0 0 0 0 0 0 1 55000 1 1 14559 1327 -87.02685 35.61956 48.37571 0.7064845 68.47385
6139232 3 1 1 1 0 0 0 0 0 2 0 40000 2 2 27977 417 -86.77318 36.25446 78.35701 1.172474 66.83051
6139281 1 1 1 1 0 0 0 0 0 0 0 27500 2 1 22690 978 -86.8196 36.14348 29.83733 0.8910644 33.48504
6139328 2 2 0 0 0 2 0 0 0 0 0 55000 1 1 5490 369 -86.69396 36.24738 36.64703 1.202697 30.4707
6139521 1 3 0 0 0 1 0 0 0 0 0 27500 1 1 5332 491 -86.72101 36.17281 20.6592 0.8910644 23.18486
6139530 1 1 0 0 0 1 0 0 0 0 0 40000 1 3 27141 1225 -86.9471 36.0669 122.0863 0.8910644 137.0117
6139538 1 1 1 1 0 0 0 0 0 0 0 125000 1 6 22664 982 -86.81563 36.14413 52.12779 1.556749 33.48504
6139580 1 1 1 1 0 0 0 0 0 0 0 27500 1 1 17734 2504 -86.84422 35.93337 78.32611 0.9431901 83.04382
6139639 2 2 2 2 0 0 0 0 0 0 0 87500 1 1 7099 2091 -86.6381 36.51259 41.66338 1.482758 28.09857
6139667 1 1 1 0 0 0 0 1 0 0 0 40000 2 3 25671 1688 -86.49259 36.01796 36.75198 0.8793617 41.79393
6139681 2 4 1 1 0 0 1 0 0 0 0 40000 2 3 23746 775 -86.64863 36.0907 49.875 1.240802 40.19579
6139688 1 1 0 0 0 0 0 1 0 0 0 5000 2 3 27715 55 -86.70303 36.08776 46.2232 1.84622 25.03666
6139700 6 2 2 1 1 1 0 1 0 2 0 67500 1 1 21546 90 -86.67701 36.05336 108.1999 0.6708951 161.277
6139711 2 2 1 1 0 0 1 0 0 0 0 40000 1 1 12838 1398 -87.09925 35.60981 180.5974 1.142888 158.0184
6139742 1 1 0 0 0 0 1 0 0 0 0 5000 2 2 22733 673 -86.81671 36.15735 46.2232 1.84622 25.03666
6139768 1 1 0 0 0 1 0 0 0 0 0 40000 1 1 6638 278 -86.83256 36.2521 22.30928 0.8910644 25.03666
6139774 2 1 1 1 0 0 0 0 0 1 0 27500 2 1 27192 452 -86.73004 36.20926 59.89427 1.240802 48.27062
6139818 1 1 0 0 0 0 1 0 0 0 0 -1 1 1 17215 2484 -86.87682 35.95518 20.58936 0.581653 35.39801
6139834 1 1 0 0 0 0 1 0 0 0 0 27500 2 1 6210 652 -86.81406 36.17332 22.30928 0.8910644 25.03666
6139877 4 2 1 1 0 0 1 0 0 1 1 87500 1 1 103 2275 -86.5782 36.27169 538.0831 1.133727 474.6141
6139893 2 2 2 2 0 0 0 0 0 0 0 125000 2 2 22797 603 -86.82647 36.14545 164.9326 1.070025 154.139
6139958 2 2 0 0 0 0 2 0 0 0 0 15000 9 1 10410 489 -86.72382 36.19246 37.8081 1.240802 30.4707
6139977 2 1 1 0 1 0 1 0 0 0 0 15000 2 3 22490 178 -86.78135 36.16031 59.89427 1.240802 48.27062
6140054 1 1 0 0 0 1 0 0 0 0 0 -1 1 1 1913 2097 -86.63208 36.45324 48.92757 1.300467 37.62306
6140074 1 1 1 1 0 0 0 0 0 0 0 40000 1 2 4794 703 -86.70059 36.16356 29.83733 0.8910644 33.48504
6140316 2 2 1 0 1 1 0 0 0 0 0 125000 1 1 30871 1907 -86.34381 35.86954 57.84621 1.354481 42.7073
6140345 2 2 0 0 0 2 0 0 0 0 0 40000 1 1 33083 2729 -86.31352 36.21653 44.44799 1.19502 37.19434
6140358 2 2 2 2 0 0 0 0 0 0 0 87500 1 1 20907 1776 -86.49752 35.86382 128.4233 1.354481 94.81369
6140406 2 1 1 1 0 0 0 0 0 1 0 67500 1 1 3592 2769 -86.49959 36.15894 101.2819 1.199189 84.4586
6140421 3 2 2 2 0 0 0 0 0 1 0 67500 1 1 27410 1019 -86.80749 36.12926 300.1973 1.406703 213.4049
6140450 2 2 2 1 0 0 0 1 0 0 0 67500 2 3 22693 978 -86.81652 36.1402 321.7994 1.202697 267.5647
6140470 4 2 2 2 0 0 0 0 0 1 1 125000 1 1 734 2134 -86.37799 36.39644 494.5184 1.133727 436.188
6140531 1 1 1 1 0 0 0 0 0 0 0 40000 1 1 10419 481 -86.71776 36.20237 163.2832 0.8910644 183.2451
6140549 2 6 2 2 0 0 0 0 0 0 0 67500 1 1 6561 490 -86.71311 36.19438 33.41266 1.202697 27.78144
6140589 2 1 2 2 0 0 0 0 0 0 0 -1 2 3 27382 999 -86.80341 36.134 116.7814 0.3684841 316.9238
6140658 2 2 0 0 0 1 1 0 0 0 0 -1 1 1 23853 422 -86.77886 36.23674 11.22797 0.3684841 30.4707
6140660 4 1 3 3 0 0 0 0 0 0 1 22500 2 3 1501 2237 -86.65443 36.31029 191.7202 1.209643 158.4932
6140694 4 1 1 1 0 0 1 0 0 2 0 15000 2 3 28729 514 -86.76348 36.17491 151.2479 1.807643 83.67136
6140732 2 1 0 0 0 0 2 0 0 0 0 5000 2 2 31153 1891 -86.3747 35.86755 16.24981 0.4136506 39.2839
6140743 2 2 2 2 0 0 0 0 0 0 0 55000 1 1 206 2283 -86.56597 36.31294 243.5252 0.9078404 268.2467
6140807 2 1 1 1 0 0 0 0 0 1 0 125000 1 1 17814 2473 -86.90404 35.9133 31.47667 0.9630814 32.6833
6140821 1 1 1 1 0 0 0 0 0 0 0 40000 1 1 5490 369 -86.69288 36.24849 29.83733 0.8910644 33.48504
6140855 3 2 1 1 0 0 1 0 0 1 0 125000 1 1 17179 2482 -86.8828 35.96048 44.84582 0.9212292 48.68041
6140879 4 2 1 1 0 0 1 0 0 1 1 175000 1 1 17432 2474 -86.90808 35.92582 74.97 0.9979403 75.12474
6140896 1 0 0 0 0 0 1 0 0 0 0 5000 1 1 4919 160 -86.79447 36.18086 77.88572 1.84622 42.18658
6140911 2 1 0 0 0 2 0 0 0 0 0 55000 1 4 20715 1750 -86.40123 35.64651 69.13285 0.9604079 71.9828
6140953 3 3 3 2 0 0 0 1 0 0 0 87500 1 1 32460 2634 -86.34222 36.20824 62.84308 0.8993735 69.87429
6140959 1 1 1 1 0 0 0 0 0 0 0 22500 2 3 8530 757 -86.59547 36.17236 283.4378 0.8910644 318.089
6140968 2 1 1 1 0 0 0 0 0 1 0 -1 1 1 31136 1903 -86.35879 35.85528 18.17744 0.4136506 43.94394
6141002 2 2 1 1 0 1 0 0 0 0 0 87500 1 1 12634 1389 -87.07327 35.60365 118.5142 0.7500027 158.0184
6141028 1 1 1 1 0 0 0 0 0 0 0 15000 2 2 14214 1323 -87.02087 35.63763 51.49952 0.7999214 64.38072
6141075 1 0 0 0 0 1 0 0 0 0 0 5000 1 1 31985 1967 -86.38398 35.84099 69.91806 1.871374 37.36189
6141076 3 2 2 1 1 0 0 0 0 0 1 15000 1 1 5257 131 -86.74808 36.16417 45.72209 1.172474 38.99626
6141191 2 2 2 2 0 0 0 0 0 0 0 40000 2 1 10440 126 -86.74955 36.17386 34.9489 1.240802 28.16638
6141223 1 1 0 0 0 1 0 0 0 0 0 15000 1 4 14559 1327 -87.0225 35.61824 41.1435 0.7999214 51.43442
6141278 3 2 2 2 0 0 0 0 0 0 1 125000 1 1 4378 1618 -86.55044 36.05056 47.31106 0.8575299 55.17132
6141341 1 1 1 1 0 0 0 0 0 0 0 40000 2 3 23658 776 -86.63317 36.08687 29.83733 0.8910644 33.48504
6141405 2 2 1 0 1 1 0 0 0 0 0 175000 1 1 19563 2521 -86.86814 35.90118 28.42626 0.9630814 29.51594
6141406 1 1 1 0 1 0 0 0 0 0 0 -1 1 1 7033 2099 -86.66266 36.43597 100.5698 1.300467 77.3336
6141439 3 3 1 1 0 0 1 0 0 1 0 40000 1 1 29012 1598 -87.07944 36.4685 233.6288 1.369879 170.547
6141447 3 2 1 0 1 0 2 0 0 0 0 27500 1 1 594 2184 -86.4579 36.36763 675.6296 1.771873 381.3082
6141486 2 2 2 2 0 0 0 0 0 0 0 55000 1 3 31154 1891 -86.37586 35.87084 32.16504 0.9604079 33.49102
6141503 2 2 1 1 0 1 0 0 0 0 0 -1 1 1 20838 1645 -86.50618 35.94746 50.01249 0.4136506 120.9051
6141524 1 1 1 1 0 0 0 0 0 0 0 67500 3 1 33015 2730 -86.2994 36.2122 23.09144 0.3774574 61.17627
6141534 2 2 0 0 0 0 2 0 0 0 0 87500 1 1 3430 764 -86.58317 36.14648 309.7235 1.070025 289.4544
6141548 3 2 2 2 0 0 0 0 0 1 0 67500 1 1 1641 2105 -86.55933 36.3804 294.1879 0.8394901 350.4364
6141595 2 2 1 1 0 0 0 0 0 0 1 87500 1 2 25625 1682 -86.48825 35.97711 57.84621 1.354481 42.7073
6141629 2 3 0 0 0 0 2 0 0 0 0 15000 1 3 21326 107 -86.7118 36.02574 226.9448 1.240802 182.9018
6141662 2 2 2 2 0 0 0 0 0 0 0 125000 1 1 9693 321 -86.71268 36.29147 164.9326 1.070025 154.139
6141822 3 2 2 2 0 0 0 0 0 0 1 40000 1 1 8987 1691 -86.40735 35.97342 218.5659 1.39935 156.191
6141849 2 2 2 2 0 0 0 0 0 0 0 55000 1 2 25586 1686 -86.48415 36.01435 32.16504 0.9604079 33.49102
6141938 3 3 2 2 0 0 1 0 0 0 0 125000 1 1 3048 2629 -86.38581 36.20826 208.547 0.8993735 231.8803
6141942 5 2 2 2 0 0 0 0 0 3 0 87500 1 1 26422 1136 -86.85558 36.14042 82.56487 1.05544 78.22792
6142018 2 1 0 0 0 1 1 0 0 0 0 15000 1 1 29233 1528 -86.90802 36.50461 40.94846 1.149678 35.61732
6142021 4 4 2 2 0 0 0 0 0 2 0 125000 1 1 1950 2089 -86.61188 36.55933 372.5843 1.133727 328.6366
6142033 2 5 2 2 0 0 0 0 0 0 0 40000 1 1 5340 486 -86.70599 36.19466 34.47126 1.240802 27.78144
6142137 2 2 0 0 0 2 0 0 0 0 0 175000 1 1 6435 1252 -86.8312 36.06926 178.4259 1.070025 166.7492
6142138 2 2 0 0 0 2 0 0 0 0 0 175000 1 1 26407 580 -86.86502 36.21367 178.4259 1.070025 166.7492
6142190 1 2 1 1 0 0 0 0 0 0 0 40000 1 1 5498 367 -86.66297 36.24306 25.19034 0.8910644 28.26994
6142210 3 2 2 1 1 0 0 0 0 1 0 125000 1 1 11157 1558 -86.88296 36.47868 60.86911 0.9611314 63.33068
6142267 1 0 0 0 0 0 1 0 0 0 0 5000 2 3 25185 682 -86.76088 36.15044 46.2232 1.84622 25.03666
6142282 4 2 2 1 1 0 0 0 0 2 0 125000 1 1 30235 1746 -86.40233 35.74663 223.7095 1.400209 159.7686
6142410 1 0 0 0 0 0 1 0 0 0 0 -1 2 2 24763 495 -86.74136 36.18908 46.2232 1.84622 25.03666
6142424 2 2 2 2 0 0 0 0 0 0 0 125000 1 1 19234 1216 -86.96035 36.05113 164.9326 1.070025 154.139
6142443 2 2 2 2 0 0 0 0 0 0 0 175000 1 1 18423 2315 -86.6812 35.91959 228.0489 0.9630814 236.7909
