hhno pno pptyp pagey pgend pwtyp pwpcl pwtaz pwautime pwaudist pstyp pspcl pstaz psautime psaudist puwmode puwarrp puwdepp ptpass ppaidprk pdiary pproxy psexpfac
6128118 1 2 37 2 2 31912 1969 23.893820 16.431684 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 103.410111
6128118 2 1 36 1 1 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 103.410111
6128118 3 6 17 1 0 0 0 -1.000000 -1.000000 1 16681 1788 8.314769 4.799995 -1 -1 -1 -1 -1 -1 -1 103.410111
6128118 4 7 12 1 0 0 0 -1.000000 -1.000000 1 16681 1788 8.314769 4.799995 -1 -1 -1 -1 -1 -1 -1 103.410111
6128119 1 4 63 2 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 25.036661
6128161 1 1 64 1 1 6855 2249 6.008411 1.556599 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 58.755267
6128161 2 2 65 2 2 6855 2249 6.008411 1.556599 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 58.755267
6128161 3 7 5 1 0 0 0 -1.000000 -1.000000 1 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 58.755267
6128198 1 1 57 1 1 19866 2525 10.205616 3.401604 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 47.259034
6128198 2 1 56 2 1 22518 170 36.248264 17.876919 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 47.259034
6128212 1 1 31 1 1 22379 165 9.055379 2.820756 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 33.485045
6128220 1 1 30 2 1 4797 229 26.757080 11.744803 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 28.166385
6128220 2 1 33 2 1 15417 1287 59.539276 43.377533 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 28.166385
6128268 1 1 52 1 1 19057 2369 55.943504 34.628754 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 64.380723
6128317 1 3 86 1 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 47.844572
6128317 2 3 87 2 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 47.844572
6128322 1 3 79 2 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 36.091791
6128322 2 7 6 1 0 0 0 -1.000000 -1.000000 1 22860 621 7.628745 2.531946 -1 -1 -1 -1 -1 -1 -1 36.091791
6128330 1 3 65 1 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 196.146961
6128330 2 1 52 2 1 9120 1640 29.097750 21.420435 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 196.146961
6128330 3 3 76 2 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 196.146961
6128371 1 1 62 1 1 5545 339 24.705954 13.195181 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 33.485045
6128419 1 1 58 2 1 -1 -1 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 26.618523
6128419 2 1 71 1 1 29062 1527 4.859476 1.570741 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 26.618523
6128430 1 3 65 1 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 115.672948
6128571 1 3 66 2 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 40.752751
6128571 2 1 61 2 1 23228 1000 6.451670 1.890655 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 40.752751
6128578 1 2 53 2 2 -1 -1 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 272.024361
6128578 2 1 53 1 1 17292 2425 12.130927 6.105728 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 272.024361
6128578 3 5 19 1 0 0 0 -1.000000 -1.000000 1 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 272.024361
6128595 1 1 47 1 1 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 169.691591
6128633 1 1 63 2 1 22571 213 43.620937 26.546728 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 41.780253
6128633 2 1 59 1 1 11312 1571 13.716647 6.891151 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 41.780253
6128678 1 1 35 2 1 22715 974 39.041920 17.609184 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 469.566607
6128678 2 1 47 1 1 22924 675 39.171215 17.307426 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 469.566607
6128678 3 7 9 2 0 0 0 -1.000000 -1.000000 1 5791 867 6.074269 1.897476 -1 -1 -1 -1 -1 -1 -1 469.566607
6128678 4 7 6 2 0 0 0 -1.000000 -1.000000 1 5791 867 6.074269 1.897476 -1 -1 -1 -1 -1 -1 -1 469.566607
6128678 5 8 2 2 0 0 0 -1.000000 -1.000000 1 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 469.566607
6128687 1 4 57 2 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 175.440437
6128687 2 1 59 1 1 2231 2027 3.785269 2.832852 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 175.440437
6128710 1 3 81 2 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 30.470701
6128710 2 3 82 1 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 30.470701
6128723 1 4 37 2 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 84.734365
6128723 2 1 40 1 1 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 84.734365
6128723 3 8 2 2 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 84.734365
6128743 1 1 67 1 1 30999 1713 29.770857 16.956961 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 119.068424
6128743 2 3 65 2 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 119.068424
6128746 1 1 49 2 1 31882 1923 12.740025 5.067254 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 94.813693
6128746 2 1 51 1 1 -1 -1 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 94.813693
6128758 1 3 73 2 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 126.242542
6128758 2 3 74 1 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 126.242542
6128786 1 1 23 2 1 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 48.314826
6128820 1 2 34 2 2 6638 278 3.067029 2.411332 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 48.270624
6128820 2 7 5 1 0 0 0 -1.000000 -1.000000 1 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 48.270624
6128828 1 3 79 2 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 105.772175
6128839 1 4 58 1 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 44.700354
6128839 2 1 55 2 1 4774 714 11.313043 5.107453 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 44.700354
6128891 1 2 70 2 2 22523 180 34.787872 16.657419 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 27.764023
6128918 1 1 52 1 1 5631 315 40.444782 21.583879 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 77.550021
6128918 2 1 56 2 1 3238 2693 15.169110 7.559915 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 77.550021
6128918 3 6 17 2 0 0 0 -1.000000 -1.000000 1 8775 2750 23.144325 13.969196 -1 -1 -1 -1 -1 -1 -1 77.550021
6128927 1 1 40 2 1 33017 2730 7.697803 2.872143 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 53.603665
6128927 2 1 42 1 1 5193 136 40.531612 27.046329 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 53.603665
6128927 3 6 17 1 0 0 0 -1.000000 -1.000000 1 32472 2699 2.804582 0.881509 -1 -1 -1 -1 -1 -1 -1 53.603665
6128927 4 7 15 1 0 0 0 -1.000000 -1.000000 1 32472 2699 2.804582 0.881509 -1 -1 -1 -1 -1 -1 -1 53.603665
6128941 1 1 53 1 1 22648 209 53.429283 31.747805 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 229.521213
6128969 1 2 -1 1 2 20413 2396 13.506592 6.082627 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 21.917044
6128969 2 1 -1 2 1 6390 13 24.699795 12.181678 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 21.917044
6129057 1 1 46 1 1 23168 968 32.288742 15.296790 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 21.917044
6129057 2 1 47 2 1 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 21.917044
6129214 1 2 69 1 2 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 253.362059
6129214 2 3 67 2 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 253.362059
6129214 3 4 36 2 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 253.362059
6129317 1 1 46 2 1 22007 263 46.655525 26.283136 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 44.975084
6129317 2 1 48 1 1 753 2132 33.192917 20.203667 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 44.975084
6129333 1 4 -1 1 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 84.994878
6129334 1 1 32 2 1 1553 2202 30.049551 20.257965 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 48.270624
6129339 1 1 37 1 1 27230 948 13.499932 5.671083 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 267.564734
6129339 2 1 32 2 1 21808 926 11.513400 4.434177 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 267.564734
6129360 1 1 49 1 1 4968 636 12.336864 4.667315 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 169.069989
6129360 2 2 46 2 2 22928 675 12.070611 4.287513 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 169.069989
6129515 1 5 21 2 0 0 0 -1.000000 -1.000000 1 12830 1399 8.884979 5.333078 -1 -1 -1 -1 -1 -1 -1 103.922804
6129515 2 1 45 2 1 13076 1377 14.526704 8.650532 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 103.922804
6129515 3 4 19 1 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 103.922804
6129515 4 4 50 1 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 103.922804
6129537 1 1 53 2 1 5013 639 35.902557 21.919981 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 83.043818
6129547 1 1 57 2 1 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 21.917044
6129547 2 1 59 1 1 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 21.917044
6129580 1 1 42 2 1 10218 2375 38.857956 17.420662 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 33.491023
6129580 2 1 46 1 1 23684 839 20.761410 8.681228 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 33.491023
6129581 1 1 20 2 1 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 49.832040
6129581 2 1 21 1 1 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 49.832040
6129581 3 4 49 2 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 49.832040
6129581 4 4 43 1 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 49.832040
6129589 1 1 59 2 1 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 289.822904
6129625 1 4 45 2 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 30.573918
6129625 2 1 52 2 1 7473 2072 21.472549 14.215976 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 30.573918
6129629 1 2 28 2 2 20566 1819 5.376499 1.677143 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 231.183156
6129629 2 1 29 1 1 29724 1794 11.411915 4.674945 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 231.183156
6129715 1 2 59 2 2 22648 209 40.880341 18.384811 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 74.049043
6129715 2 3 80 2 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 74.049043
6129715 3 3 86 2 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 74.049043
6129729 1 2 77 2 2 13937 1364 4.456779 0.743249 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 43.214467
6129767 1 1 65 1 1 1058 2250 11.388072 4.647550 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 249.110062
6129767 2 1 55 2 1 1058 2250 11.388072 4.647550 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 249.110062
6129783 1 5 19 1 2 29724 1794 13.239507 6.023974 1 31733 1911 7.595102 2.441025 -1 -1 -1 -1 -1 -1 -1 33.491023
6129783 2 2 25 1 2 -1 -1 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 33.491023
6129793 1 1 34 1 1 22994 677 35.131359 17.392578 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 77.333599
6129804 1 1 51 2 1 29860 1814 6.518544 2.484711 1 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 159.768622
6129804 2 1 52 1 1 20815 1769 13.152822 7.179962 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 159.768622
6129804 3 6 18 1 0 0 0 -1.000000 -1.000000 1 20975 1815 7.985997 3.101571 -1 -1 -1 -1 -1 -1 -1 159.768622
6129804 4 7 13 2 0 0 0 -1.000000 -1.000000 1 29860 1814 6.518544 2.484711 -1 -1 -1 -1 -1 -1 -1 159.768622
6129824 1 1 -1 1 1 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 77.411693
6129824 2 1 -1 2 1 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 77.411693
6129824 3 1 -1 2 1 0 0 -1.000000 -1.000000 2 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 77.411693
6129824 4 1 -1 2 1 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 77.411693
6129824 5 1 -1 2 1 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 77.411693
6129828 1 4 56 2 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 188.917793
6129828 2 1 53 1 1 2074 2058 9.502882 5.172905 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 188.917793
6129863 1 2 45 1 2 22525 180 25.651604 11.253531 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 33.485045
6129872 1 4 34 2 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 187.403479
6129934 1 3 70 2 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 105.772175
6130065 1 3 72 2 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 21.137344
6130072 1 1 47 2 1 -1 -1 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 48.270624
6130072 2 7 8 2 0 0 0 -1.000000 -1.000000 1 9921 1177 8.348700 4.020577 -1 -1 -1 -1 -1 -1 -1 48.270624
6130076 1 1 57 2 1 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 21.917044
6130076 2 1 58 1 1 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 21.917044
6130147 1 1 48 1 1 -1 -1 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 121.141232
6130147 2 4 34 2 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 121.141232
6130147 3 7 10 2 0 0 0 -1.000000 -1.000000 1 11594 1464 6.876048 3.260266 -1 -1 -1 -1 -1 -1 -1 121.141232
6130147 4 7 5 2 0 0 0 -1.000000 -1.000000 1 11594 1464 6.876048 3.260266 -1 -1 -1 -1 -1 -1 -1 121.141232
6130203 1 1 73 2 1 22648 209 30.675709 14.485837 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 77.333599
6130206 1 3 94 2 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 409.164820
6130220 1 3 79 1 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 22.941312
6130274 1 3 81 2 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 37.623064
6130314 1 2 40 2 2 11455 1429 4.497968 3.927872 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 170.894055
6130314 2 1 68 1 1 14440 1317 33.268757 21.438478 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 170.894055
6130330 1 1 48 2 1 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 30.104233
6130330 2 1 53 1 1 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 30.104233
6130330 3 5 21 1 2 0 0 -1.000000 -1.000000 1 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 30.104233
6130330 4 6 17 2 0 0 0 -1.000000 -1.000000 1 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 30.104233
6130356 1 1 34 2 1 23413 698 19.844675 11.376389 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 40.752751
6130356 2 7 5 1 0 0 0 -1.000000 -1.000000 1 23806 433 4.001389 0.507381 -1 -1 -1 -1 -1 -1 -1 40.752751
6130363 1 1 44 2 1 26704 454 31.476534 14.244262 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 21.170268
6130363 2 1 53 1 1 6854 2249 12.176277 4.787533 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 21.170268
6130376 1 3 74 1 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 21.137344
6130415 1 1 37 1 1 4729 742 9.598008 3.373777 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 634.852043
6130415 2 7 10 1 0 0 0 -1.000000 -1.000000 1 4728 742 9.598008 3.373777 -1 -1 -1 -1 -1 -1 -1 634.852043
6130415 3 7 7 2 0 0 0 -1.000000 -1.000000 1 3426 764 12.459645 5.750870 -1 -1 -1 -1 -1 -1 -1 634.852043
6130421 1 4 56 2 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 40.009455
6130421 2 4 57 1 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 40.009455
6130473 1 2 54 2 2 5183 143 23.930525 12.206608 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 183.245060
6130508 1 4 59 2 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 338.675817
6130508 2 2 54 1 2 5019 647 18.800219 10.293653 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 338.675817
6130508 3 7 7 1 0 0 0 -1.000000 -1.000000 1 9726 292 5.762925 2.003169 -1 -1 -1 -1 -1 -1 -1 338.675817
6130520 1 4 63 1 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 68.930674
6130548 1 4 30 1 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 197.510331
6130548 2 4 19 2 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 197.510331
6130550 1 1 38 1 1 27996 456 18.343445 8.209130 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 33.485045
6130622 1 3 67 2 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 42.773716
6130622 2 1 68 1 1 22537 246 19.133162 8.541283 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 42.773716
6130622 3 2 50 2 2 6115 640 14.663999 5.635308 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 42.773716
6130627 1 1 25 2 1 27413 971 10.213450 2.747336 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 33.362385
6130627 2 1 25 1 1 9515 121 6.733910 1.387249 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 33.362385
6130640 1 3 87 2 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 27.128830
6130640 2 3 88 1 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 27.128830
6130665 1 3 82 2 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 37.361886
6130702 1 3 71 1 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 223.017177
6130702 2 2 65 2 2 28246 782 21.185717 9.467251 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 223.017177
6130746 1 1 28 1 1 15417 1287 12.428316 8.275105 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 29.198546
6130746 2 4 29 2 0 27192 452 71.115456 45.845684 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 29.198546
6130785 1 4 38 1 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 25.036661
6130835 1 2 50 2 2 19069 2368 11.902549 6.172540 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 234.076796
6130835 2 1 51 1 1 6011 1174 17.099493 7.818887 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 234.076796
6130835 3 6 16 1 0 0 0 -1.000000 -1.000000 1 21730 1078 5.862384 2.264982 -1 -1 -1 -1 -1 -1 -1 234.076796
6130947 1 1 44 2 1 19745 2328 23.329208 11.782136 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 32.683296
6130947 2 7 8 2 0 0 0 -1.000000 -1.000000 1 20334 2342 18.490204 9.595337 -1 -1 -1 -1 -1 -1 -1 32.683296
6130957 1 1 49 1 1 28588 1133 21.337112 8.862637 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 33.485045
6130958 1 2 64 1 2 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 13.162745
6130958 2 1 66 2 1 30517 1945 45.978584 32.222916 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 13.162745
6131146 1 1 22 1 1 23183 198 5.383960 0.721426 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 33.485045
6131158 1 1 -1 2 1 30036 2013 17.948189 9.265346 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 183.245060
6131174 1 1 -1 1 1 22648 209 53.795666 31.205503 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 288.496806
6131220 1 1 60 1 1 23142 200 7.352505 1.545930 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 33.485045
6131258 1 1 36 1 1 23168 968 9.695143 2.756369 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 33.485045
6131269 1 1 50 2 1 20102 2361 47.409973 30.786238 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 64.380723
6131299 1 4 24 1 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 25.036661
6131325 1 1 56 1 1 22656 219 35.629654 16.571772 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 21.917044
